,timestamp,W,VLN,Day
3860851,00:00:00,16.754899979,244.79899597,Saturday
3860852,00:00:03,16.247200012,244.78900146,Saturday
3860853,00:00:04,16.253200531,244.79600525,Saturday
3860854,00:00:07,16.982200623,244.80999756,Saturday
3860855,00:00:10,19.667200089,244.83399963,Saturday
3860856,00:00:11,16.907699585,244.84599304,Saturday
3860857,00:00:14,17.03429985,244.87399292,Saturday
3860858,00:00:15,18.641000748,244.8710022,Saturday
3860859,00:00:18,17.159200668,244.89399719,Saturday
3860860,00:00:19,18.720100403,244.90100098,Saturday
3860861,00:00:22,17.593000412,244.90600586,Saturday
3860862,00:00:23,18.986600876,244.91099548,Saturday
3860863,00:00:26,19.265399933,244.90800476,Saturday
3860864,00:00:29,20.114900589,244.88600159,Saturday
3860865,00:00:30,16.390899658,244.88600159,Saturday
3860866,00:00:33,18.645399094,244.88299561,Saturday
3860867,00:00:34,16.864999771,244.87600708,Saturday
3860868,00:00:35,16.89220047,244.86999512,Saturday
3860869,00:00:38,17.484600067,244.85699463,Saturday
3860870,00:00:39,17.501699448,244.852005,Saturday
3860871,00:00:42,17.444400787,244.80499268,Saturday
3860872,00:00:43,17.467699051,244.79899597,Saturday
3860873,00:00:46,17.519899368,244.76699829,Saturday
3860874,00:00:49,18.509500504,244.73500061,Saturday
3860875,00:00:50,18.504699707,244.72399902,Saturday
3860876,00:00:51,17.356700897,244.71899414,Saturday
3860877,00:00:54,18.354700089,244.68299866,Saturday
3860878,00:00:55,18.320999146,244.66700745,Saturday
3860879,00:00:58,17.560199738,244.61500549,Saturday
3860880,00:00:59,17.574899673,244.59399414,Saturday
3860881,00:01:02,17.579099655,244.49000549,Saturday
3860882,00:01:03,17.617799759,244.45899963,Saturday
3860883,00:01:06,16.680500031,244.34100342,Saturday
3860884,00:01:09,16.74090004,244.24499512,Saturday
3860885,00:01:10,16.71780014,244.22000122,Saturday
3860886,00:01:13,16.749700546,244.14900208,Saturday
3860887,00:01:14,16.777999878,244.13299561,Saturday
3860888,00:01:17,16.754400253,244.0980072,Saturday
3860889,00:01:18,16.710699081,244.09100342,Saturday
3860890,00:01:21,16.744499207,244.06199646,Saturday
3860891,00:01:22,16.771499634,244.05999756,Saturday
3860892,00:01:25,16.764099121,244.02900696,Saturday
3860893,00:01:26,16.722900391,244.0039978,Saturday
3860894,00:01:29,16.77519989,243.95199585,Saturday
3860895,00:01:30,16.785200119,243.93400574,Saturday
3860896,00:01:33,16.798599243,243.87600708,Saturday
3860897,00:01:34,16.81870079,243.85299683,Saturday
3860898,00:01:37,16.758699417,243.76899719,Saturday
3860899,00:01:38,16.751600266,243.74299622,Saturday
3860900,00:01:41,16.738800049,243.66900635,Saturday
3860901,00:01:42,16.721000671,243.64700317,Saturday
3860902,00:01:45,16.680700302,243.60600281,Saturday
3860903,00:01:46,16.678899765,243.59399414,Saturday
3860904,00:01:49,16.638399124,243.57099915,Saturday
3860905,00:01:50,16.630800247,243.57400513,Saturday
3860906,00:01:53,16.642499924,243.57400513,Saturday
3860907,00:01:54,16.628299713,243.58500671,Saturday
3860908,00:01:57,16.63809967,243.62399292,Saturday
3860909,00:01:58,16.6352005,243.63499451,Saturday
3860910,00:02:01,16.655799866,243.68699646,Saturday
3860911,00:02:02,16.686100006,243.71000671,Saturday
3860912,00:02:05,16.659200668,243.75900269,Saturday
3860913,00:02:06,16.641899109,243.77999878,Saturday
3860914,00:02:07,16.681100845,243.79600525,Saturday
3860915,00:02:08,16.675600052,243.82699585,Saturday
3860916,00:02:09,16.698099136,243.83799744,Saturday
3860917,00:02:10,16.698099136,243.83799744,Saturday
3860918,00:02:11,16.717399597,243.8500061,Saturday
3860919,00:02:12,17.683599472,243.8500061,Saturday
3860920,00:02:13,17.698699951,243.85800171,Saturday
3860921,00:02:16,17.669500351,243.85899353,Saturday
3860922,00:02:17,17.658100128,243.86199951,Saturday
3860923,00:02:20,17.633600235,243.8500061,Saturday
3860924,00:02:21,17.612699509,243.83299255,Saturday
3860925,00:02:24,17.565299988,243.79400635,Saturday
3860926,00:02:25,17.557699203,243.76800537,Saturday
3860927,00:02:28,17.572399139,243.70500183,Saturday
3860928,00:02:31,18.392700195,243.64700317,Saturday
3860929,00:02:32,18.34280014,243.6269989,Saturday
3860930,00:02:35,18.225299835,243.59199524,Saturday
3860931,00:02:40,17.965900421,243.59300232,Saturday
3860932,00:02:41,17.918600082,243.59300232,Saturday
3860933,00:02:44,17.843200684,243.58900452,Saturday
3860934,00:02:45,17.842500687,243.58900452,Saturday
3860935,00:02:48,17.069599152,243.59399414,Saturday
3860936,00:02:51,18.015899658,243.59500122,Saturday
3860937,00:02:52,16.775800705,243.6000061,Saturday
3860938,00:02:55,17.746099472,243.58700562,Saturday
3860939,00:02:56,17.745300293,243.59199524,Saturday
3860940,00:02:59,17.704200745,243.59899902,Saturday
3860941,00:03:00,17.67440033,243.5980072,Saturday
3860942,00:03:01,17.722999573,243.59399414,Saturday
3860943,00:03:02,17.715400696,243.60400391,Saturday
3860944,00:03:03,17.715400696,243.60400391,Saturday
3860945,00:03:04,17.708599091,243.59899902,Saturday
3860946,00:03:05,17.684400558,243.59500122,Saturday
3860947,00:03:06,17.645399094,243.6000061,Saturday
3860948,00:03:07,17.591199875,243.61000061,Saturday
3860949,00:03:08,17.591199875,243.61000061,Saturday
3860950,00:03:09,16.345600128,243.60899353,Saturday
3860951,00:03:10,16.367900848,243.61799622,Saturday
3860952,00:03:11,17.237699509,243.6210022,Saturday
3860953,00:03:14,17.082000732,243.625,Saturday
3860954,00:03:15,15.836700439,243.63000488,Saturday
3860955,00:03:18,17.262199402,243.67100525,Saturday
3860956,00:03:19,16.452999115,243.68800354,Saturday
3860957,00:03:22,16.461299896,243.71400452,Saturday
3860958,00:03:23,16.464399338,243.71400452,Saturday
3860959,00:03:26,16.480100632,244.95799255,Saturday
3860960,00:03:27,16.488500595,244.94200134,Saturday
3860961,00:03:32,16.533599854,244.89199829,Saturday
3860962,00:03:33,16.545200348,244.88800049,Saturday
3860963,00:03:36,16.564599991,244.83900452,Saturday
3860964,00:03:37,16.594100952,244.81900024,Saturday
3860965,00:03:40,15.846899986,244.74699402,Saturday
3860966,00:03:41,16.994800568,244.73100281,Saturday
3860967,00:03:44,16.134599686,244.65899658,Saturday
3860968,00:03:45,16.175300598,244.63000488,Saturday
3860969,00:03:48,16.208400726,244.53599548,Saturday
3860970,00:03:49,16.246200562,244.51199341,Saturday
3860971,00:03:52,16.270999908,244.43299866,Saturday
3860972,00:03:53,16.286800385,244.4019928,Saturday
3860973,00:03:56,16.334299088,244.32600403,Saturday
3860974,00:03:57,16.368200302,244.30499268,Saturday
3860975,00:04:00,16.399700165,244.26600647,Saturday
3860976,00:04:01,17.261699677,244.25799561,Saturday
3860977,00:04:04,15.795399666,244.22900391,Saturday
3860978,00:04:05,16.924600601,244.23399353,Saturday
3860979,00:04:06,16.610399246,244.2460022,Saturday
3860980,00:04:07,16.574399948,244.28300476,Saturday
3860981,00:04:08,16.574399948,244.28300476,Saturday
3860982,00:04:09,16.595500946,244.31900024,Saturday
3860983,00:04:10,16.614900589,244.34399414,Saturday
3860984,00:04:11,17.54540062,244.3710022,Saturday
3860985,00:04:14,17.493600845,244.38299561,Saturday
3860986,00:04:15,17.514200211,244.38000488,Saturday
3860987,00:04:18,17.552499771,244.33799744,Saturday
3860988,00:04:19,17.526199341,244.32899475,Saturday
