,timestamp,W,VLN,Day
2311419,00:00:00,14.108699799,246.7559967,Monday
2311420,00:00:01,14.118200302,246.73599243,Monday
2311421,00:00:02,14.764100075,246.71699524,Monday
2311422,00:00:03,16.434000015,246.70500183,Monday
2311423,00:00:04,16.419900894,246.70100403,Monday
2311424,00:00:05,16.417499542,246.69599915,Monday
2311425,00:00:06,14.519300461,246.70500183,Monday
2311426,00:00:07,15.213299751,246.72599792,Monday
2311427,00:00:08,15.245900154,246.7460022,Monday
2311428,00:00:10,15.918000221,246.75799561,Monday
2311429,00:00:11,15.879799843,246.76100159,Monday
2311430,00:00:12,14.751099586,246.75300598,Monday
2311431,00:00:14,14.752799988,246.68099976,Monday
2311432,00:00:15,14.785200119,246.64900208,Monday
2311433,00:00:17,14.080900192,246.52099609,Monday
2311434,00:00:18,14.82859993,246.44700623,Monday
2311435,00:00:19,14.848999977,246.38600159,Monday
2311436,00:00:21,15.918600082,245.08900452,Monday
2311437,00:00:22,13.597299576,245.06399536,Monday
2311438,00:00:23,14.378199577,245.03300476,Monday
2311439,00:00:25,15.024499893,244.97599792,Monday
2311440,00:00:26,15.038999557,244.97200012,Monday
2311441,00:00:27,16.428600311,244.98100281,Monday
2311442,00:00:29,14.686699867,244.9750061,Monday
2311443,00:00:30,14.681599617,244.95899963,Monday
2311444,00:00:31,14.690600395,244.93800354,Monday
2311445,00:00:33,16.003400803,244.88900757,Monday
2311446,00:00:34,14.956399918,244.88400269,Monday
2311447,00:00:36,14.955200195,244.88800049,Monday
2311448,00:00:37,14.979800224,244.88000488,Monday
2311449,00:00:38,14.98029995,244.86599731,Monday
2311450,00:00:40,15.620499611,244.82200623,Monday
2311451,00:00:41,14.527000427,244.81300354,Monday
2311452,00:00:43,14.556599617,244.80299377,Monday
2311453,00:00:44,14.587800026,244.7749939,Monday
2311454,00:00:46,14.584199905,244.69599915,Monday
2311455,00:00:47,14.608400345,244.69000244,Monday
2311456,00:00:48,14.603199959,244.69700623,Monday
2311457,00:00:49,14.633500099,244.71099854,Monday
2311458,00:00:50,15.503299713,244.70399475,Monday
2311459,00:00:51,14.580800056,244.68200684,Monday
2311460,00:00:52,13.795900345,244.65299988,Monday
2311461,00:00:53,14.830300331,244.60899353,Monday
2311462,00:00:54,14.822500229,244.57600403,Monday
2311463,00:00:55,14.821499825,244.55499268,Monday
2311464,00:00:57,14.815500259,244.52200317,Monday
2311465,00:00:58,14.824999809,244.49000549,Monday
2311466,00:00:59,15.614800453,244.46200562,Monday
2311467,00:01:01,15.581100464,244.46899414,Monday
2311468,00:01:02,14.812399864,244.48899841,Monday
2311469,00:01:03,13.731200218,244.51699829,Monday
2311470,00:01:04,14.701399803,244.53300476,Monday
2311471,00:01:05,13.908699989,244.54499817,Monday
2311472,00:01:06,15.620300293,244.57800293,Monday
2311473,00:01:07,13.947699547,244.62800598,Monday
2311474,00:01:08,14.852800369,244.67599487,Monday
2311475,00:01:10,14.896300316,244.72200012,Monday
2311476,00:01:11,14.880200386,244.72099304,Monday
2311477,00:01:12,15.62749958,244.72799683,Monday
2311478,00:01:14,14.868900299,244.74299622,Monday
2311479,00:01:15,14.876600266,244.72799683,Monday
2311480,00:01:16,14.873299599,244.71200562,Monday
2311481,00:01:18,14.08920002,244.75,Monday
2311482,00:01:19,14.092399597,244.772995,Monday
2311483,00:01:20,14.763799667,244.78300476,Monday
2311484,00:01:22,14.758899689,244.78999329,Monday
2311485,00:01:23,14.776399612,244.80200195,Monday
2311486,00:01:25,14.802399635,244.79899597,Monday
2311487,00:01:26,14.811699867,244.7749939,Monday
2311488,00:01:27,14.811499596,244.73899841,Monday
2311489,00:01:29,14.830900192,244.67500305,Monday
2311490,00:01:30,14.814800262,244.63000488,Monday
2311491,00:01:31,14.782699585,244.602005,Monday
2311492,00:01:33,15.450400352,244.55900574,Monday
2311493,00:01:34,15.415399551,244.54200745,Monday
2311494,00:01:35,15.379400253,244.53999329,Monday
2311495,00:01:37,14.418299675,244.62399292,Monday
2311496,00:01:38,14.411100388,244.6289978,Monday
2311497,00:01:39,14.411100388,244.61399841,Monday
