,timestamp,W,VLN,Day
2556737,00:00:03,14.826800346,246.93899536,Friday
2556738,00:00:04,14.832900047,246.93600464,Friday
2556739,00:00:06,14.828700066,246.91400146,Friday
2556740,00:00:07,14.817500114,246.92300415,Friday
2556741,00:00:09,13.589500427,247.61500549,Friday
2556742,00:00:10,13.620900154,247.63299561,Friday
2556743,00:00:12,15.109900475,247.63000488,Friday
2556744,00:00:13,14.206199646,247.64900208,Friday
2556745,00:00:15,14.236499786,247.68299866,Friday
2556746,00:00:16,14.257900238,248.34599304,Friday
2556747,00:00:18,15.075499535,248.37199402,Friday
2556748,00:00:19,13.603899956,248.3999939,Friday
2556749,00:00:21,13.466799736,248.4750061,Friday
2556750,00:00:22,14.113300323,248.47799683,Friday
2556751,00:00:24,14.079500198,248.50999451,Friday
2556752,00:00:25,14.798100471,248.54600525,Friday
2556753,00:00:27,14.750200272,248.61199951,Friday
2556754,00:00:28,14.725299835,248.6289978,Friday
2556755,00:00:32,14.012299538,248.71899414,Friday
2556756,00:00:33,14.038299561,248.74699402,Friday
2556757,00:00:35,14.043000221,248.77200317,Friday
2556758,00:00:36,14.870599747,248.7769928,Friday
2556759,00:00:37,14.836600304,248.80900574,Friday
2556760,00:00:38,14.812700272,248.83099365,Friday
2556761,00:00:39,13.637599945,248.83799744,Friday
2556762,00:00:40,13.668899536,248.83599854,Friday
2556763,00:00:41,13.677399635,248.83700562,Friday
2556764,00:00:42,14.797599792,248.84300232,Friday
2556765,00:00:44,14.744999886,248.88000488,Friday
2556766,00:00:45,14.726699829,248.90600586,Friday
2556767,00:00:47,14.697500229,248.91999817,Friday
2556768,00:00:48,14.670800209,248.93600464,Friday
2556769,00:00:50,14.655099869,248.98599243,Friday
2556770,00:00:51,13.878100395,248.99699402,Friday
2556771,00:00:53,13.967900276,249.01400757,Friday
2556772,00:00:54,14.001299858,249.0269928,Friday
2556773,00:00:56,15.116200447,249.08900452,Friday
2556774,00:00:57,14.255900383,249.11700439,Friday
2556775,00:00:59,14.227700233,249.11000061,Friday
2556776,00:01:00,14.237799644,249.10899353,Friday
2556777,00:01:01,14.269000053,249.13800049,Friday
2556778,00:01:02,14.303899765,249.17199707,Friday
2556779,00:01:03,14.270899773,249.20300293,Friday
2556780,00:01:04,14.308099747,249.22200012,Friday
2556781,00:01:05,13.64869976,249.22900391,Friday
2556782,00:01:07,14.75399971,249.25,Friday
2556783,00:01:08,14.738300323,249.2749939,Friday
2556784,00:01:10,14.684300423,249.30900574,Friday
2556785,00:01:11,14.645899773,249.31700134,Friday
2556786,00:01:13,15.087900162,249.33099365,Friday
2556787,00:01:14,14.338600159,249.35600281,Friday
2556788,00:01:16,14.343899727,249.40100098,Friday
2556789,00:01:17,14.351599693,249.41700745,Friday
2556790,00:01:19,15.581999779,249.42500305,Friday
2556791,00:01:20,14.493200302,249.43499756,Friday
2556792,00:01:22,14.544300079,249.50100708,Friday
2556793,00:01:23,14.509799957,249.52200317,Friday
2556794,00:01:25,14.459199905,249.54200745,Friday
2556795,00:01:26,14.444000244,249.55000305,Friday
2556796,00:01:28,14.446499825,249.56100464,Friday
2556797,00:01:29,14.445300102,249.55999756,Friday
2556798,00:01:31,15.460700035,249.5269928,Friday
2556799,00:01:32,13.649999619,249.49000549,Friday
2556800,00:01:34,14.514699936,249.41299438,Friday
2556801,00:01:35,14.497300148,249.39700317,Friday
2556802,00:01:37,14.778499603,249.38000488,Friday
2556803,00:01:38,14.745599747,249.38000488,Friday
2556804,00:01:40,13.866200447,249.34899902,Friday
2556805,00:01:41,14.906399727,249.33200073,Friday
2556806,00:01:45,15.038000107,249.32000732,Friday
2556807,00:01:46,15.038299561,249.32600403,Friday
2556808,00:01:48,14.197099686,249.30000305,Friday
2556809,00:01:49,14.18710041,249.2769928,Friday
2556810,00:01:51,14.181799889,249.21499634,Friday
2556811,00:01:52,14.192000389,249.18099976,Friday
2556812,00:01:54,14.856499672,249.12800598,Friday
2556813,00:01:55,13.1395998,249.11000061,Friday
2556814,00:01:57,14.209699631,249.07000732,Friday
2556815,00:01:58,14.207099915,249.04600525,Friday
2556816,00:02:00,14.243599892,248.9980011,Friday
2556817,00:02:01,14.263699532,248.98300171,Friday
2556818,00:02:02,14.288999557,248.96800232,Friday
2556819,00:02:03,14.266400337,248.96800232,Friday
2556820,00:02:04,14.243499756,248.97000122,Friday
2556821,00:02:06,14.253700256,248.95599365,Friday
2556822,00:02:07,15.430500031,248.96000671,Friday
2556823,00:02:09,13.914400101,249.0039978,Friday
2556824,00:02:10,13.911399841,249.022995,Friday
2556825,00:02:12,13.879799843,249.06900024,Friday
2556826,00:02:13,13.907099724,249.09100342,Friday
2556827,00:02:15,14.801799774,249.14199829,Friday
2556828,00:02:16,14.768600464,249.14900208,Friday
2556829,00:02:17,14.73789978,249.11199951,Friday
2556830,00:02:18,14.701100349,249.08399963,Friday
2556831,00:02:19,13.746500015,249.05799866,Friday
2556832,00:02:20,14.54529953,249.02400208,Friday
2556833,00:02:21,13.816200256,248.98800659,Friday
2556834,00:02:23,13.845299721,248.90600586,Friday
2556835,00:02:24,13.847999573,248.89300537,Friday
2556836,00:02:26,13.898200035,248.88900757,Friday
2556837,00:02:27,13.874300003,248.88600159,Friday
2556838,00:02:29,13.883899689,248.8769989,Friday
2556839,00:02:30,13.899900436,248.86199951,Friday
2556840,00:02:32,14.610799789,248.81500244,Friday
2556841,00:02:33,14.582699776,248.78199768,Friday
2556842,00:02:35,13.385800362,248.75100708,Friday
2556843,00:02:36,14.813199997,248.73699951,Friday
2556844,00:02:38,14.759900093,248.74099731,Friday
2556845,00:02:39,13.304200172,248.75,Friday
2556846,00:02:40,13.320300102,248.7519989,Friday
2556847,00:02:41,14.957799911,248.75500488,Friday
2556848,00:02:42,14.946399689,248.75500488,Friday
2556849,00:02:43,14.9229002,248.74899292,Friday
2556850,00:02:44,14.103500366,248.74099731,Friday
2556851,00:02:46,14.101599693,248.70599365,Friday
2556852,00:02:47,14.12100029,248.68899536,Friday
2556853,00:02:49,14.148500443,248.67399597,Friday
2556854,00:02:50,14.168299675,248.69200134,Friday
2556855,00:02:51,14.177200317,248.73100281,Friday
2556856,00:02:52,14.159199715,248.75500488,Friday
2556857,00:02:53,14.143600464,248.772995,Friday
2556858,00:02:54,13.065799713,248.78500366,Friday
2556859,00:02:55,14.307100296,248.79200745,Friday
2556860,00:02:57,14.336000443,248.78300476,Friday
2556861,00:02:58,13.679100037,248.77799988,Friday
2556862,00:03:00,13.588899612,248.75100708,Friday
2556863,00:03:01,14.617799759,248.72599792,Friday
2556864,00:03:02,14.626999855,248.69299316,Friday
2556865,00:03:03,13.873999596,248.66799927,Friday
2556866,00:03:04,14.65680027,248.64199829,Friday
2556867,00:03:05,13.791799545,248.625,Friday
2556868,00:03:07,13.841300011,248.59199524,Friday
2556869,00:03:08,13.875599861,248.58200073,Friday
2556870,00:03:10,13.562399864,248.56799316,Friday
2556871,00:03:11,14.554800034,248.55299377,Friday
2556872,00:03:13,14.52159977,248.51899719,Friday
2556873,00:03:14,14.530599594,248.50999451,Friday
2556874,00:03:16,15.224900246,248.52900696,Friday
2556875,00:03:17,15.205200195,248.53599548,Friday
2556876,00:03:19,14.569299698,248.55099487,Friday
2556877,00:03:20,14.597800255,248.58200073,Friday
2556878,00:03:22,14.564399719,248.64199829,Friday
2556879,00:03:23,14.560400009,248.66400146,Friday
2556880,00:03:25,13.59829998,248.69999695,Friday
2556881,00:03:26,14.57460022,248.72099304,Friday
2556882,00:03:28,14.524000168,248.73100281,Friday
2556883,00:03:29,14.54679966,248.72900391,Friday
2556884,00:03:31,14.532999992,248.70100403,Friday
2556885,00:03:32,14.515899658,248.70199585,Friday
2556886,00:03:34,14.465200424,248.71800232,Friday
2556887,00:03:35,14.482500076,248.72200012,Friday
2556888,00:03:37,14.209899902,248.73899841,Friday
2556889,00:03:38,14.230899811,248.74200439,Friday
2556890,00:03:39,14.258600235,248.73399353,Friday
2556891,00:03:40,14.250599861,248.73100281,Friday
2556892,00:03:41,14.266699791,248.70799255,Friday
2556893,00:03:42,14.271800041,248.67700195,Friday
2556894,00:03:43,14.295499802,248.66000366,Friday
2556895,00:03:45,14.288499832,248.63299561,Friday
2556896,00:03:46,14.315600395,248.64199829,Friday
2556897,00:03:47,13.45870018,248.6499939,Friday
2556898,00:03:48,13.494700432,248.67100525,Friday
2556899,00:03:49,14.7791996,248.63699341,Friday
2556900,00:03:50,14.75399971,248.61399841,Friday
2556901,00:03:51,14.767900467,248.61000061,Friday
2556902,00:03:53,14.010199547,247.19900513,Friday
2556903,00:03:54,14.005299568,247.19599915,Friday
2556904,00:03:55,14.011300087,247.19700623,Friday
2556905,00:03:56,13.988900185,247.19400024,Friday
2556906,00:03:57,14.687700272,247.19000244,Friday
2556907,00:03:58,13.834300041,247.19599915,Friday
2556908,00:03:59,14.821200371,247.19999695,Friday
2556909,00:04:00,14.805299759,247.21200562,Friday
2556910,00:04:01,14.788399696,247.20799255,Friday
2556911,00:04:02,14.778400421,247.19299316,Friday
2556912,00:04:03,13.764699936,247.17900085,Friday
2556913,00:04:04,13.779800415,247.16999817,Friday
2556914,00:04:05,14.460700035,247.17700195,Friday
2556915,00:04:06,14.470700264,247.19200134,Friday
2556916,00:04:07,14.486599922,247.21400452,Friday
2556917,00:04:08,14.45909977,247.23300171,Friday
2556918,00:04:10,14.514900208,247.31900024,Friday
2556919,00:04:11,14.514300346,247.35899353,Friday
2556920,00:04:12,14.50039959,247.4019928,Friday
2556921,00:04:13,14.503299713,247.42799377,Friday
2556922,00:04:14,14.501299858,247.45500183,Friday
2556923,00:04:15,14.479599953,247.46400452,Friday
2556924,00:04:17,13.328399658,247.4960022,Friday
2556925,00:04:18,14.940099716,247.51400757,Friday
2556926,00:04:20,14.161800385,247.52999878,Friday
2556927,00:04:21,14.149000168,247.52799988,Friday
2556928,00:04:23,14.121899605,247.5,Friday
2556929,00:04:24,14.13560009,247.48800659,Friday
2556930,00:04:26,14.158499718,247.44500732,Friday
2556931,00:04:27,14.151900291,247.41999817,Friday
2556932,00:04:29,14.165699959,247.40400696,Friday
2556933,00:04:30,14.180199623,247.39100647,Friday
2556934,00:04:31,14.19260025,247.3809967,Friday
2556935,00:04:32,14.203000069,247.3690033,Friday
2556936,00:04:33,14.230899811,247.36300659,Friday
2556937,00:04:34,14.201299667,247.35699463,Friday
2556938,00:04:35,15.15530014,247.35899353,Friday
2556939,00:04:41,14.995499611,247.3789978,Friday
2556940,00:04:42,13.945799828,247.39100647,Friday
2556941,00:04:44,13.951499939,247.42599487,Friday
2556942,00:04:45,14.712400436,247.44099426,Friday
2556943,00:04:47,14.656999588,247.45899963,Friday
2556944,00:04:48,14.67440033,247.46400452,Friday
2556945,00:04:50,14.661999702,247.49200439,Friday
2556946,00:04:51,14.661499977,247.51800537,Friday
2556947,00:04:53,14.630200386,247.60899353,Friday
2556948,00:04:54,14.605199814,247.65400696,Friday
2556949,00:04:58,14.608499527,247.74200439,Friday
2556950,00:04:59,14.630000114,247.75300598,Friday
2556951,00:05:01,14.590499878,247.76300049,Friday
2556952,00:05:02,15.332699776,247.76499939,Friday
2556953,00:05:06,13.69659996,247.77000427,Friday
2556954,00:05:07,13.713100433,247.74499512,Friday
2556955,00:05:09,14.478699684,247.69799805,Friday
2556956,00:05:10,13.663399696,247.67999268,Friday
2556957,00:05:14,14.459500313,247.625,Friday
2556958,00:05:15,14.460399628,247.61099243,Friday
2556959,00:05:17,14.410099983,247.57600403,Friday
2556960,00:05:18,14.406200409,247.57000732,Friday
2556961,00:05:20,14.420100212,247.602005,Friday
2556962,00:05:21,14.42029953,247.64300537,Friday
2556963,00:05:23,14.385199547,247.71600342,Friday
2556964,00:05:24,14.381299973,247.7519989,Friday
2556965,00:05:26,14.335399628,247.82699585,Friday
2556966,00:05:27,14.300000191,247.85800171,Friday
2556967,00:05:31,13.45320034,247.99000549,Friday
2556968,00:05:32,14.4854002,248.01100159,Friday
2556969,00:05:33,14.498000145,248.02400208,Friday
2556970,00:05:35,14.525400162,248.07200623,Friday
2556971,00:05:36,14.49339962,248.10099792,Friday
2556972,00:05:38,13.691599846,248.14399719,Friday
2556973,00:05:39,14.721199989,248.15899658,Friday
2556974,00:05:41,13.988100052,248.17799377,Friday
2556975,00:05:42,14.776499748,248.20100403,Friday
2556976,00:05:44,14.394100189,248.23100281,Friday
2556977,00:05:45,14.385399818,248.2440033,Friday
2556978,00:05:46,14.36289978,248.25,Friday
2556979,00:05:47,14.358499527,248.2559967,Friday
2556980,00:05:48,14.387999535,248.27200317,Friday
2556981,00:05:49,14.371800423,248.29200745,Friday
2556982,00:05:50,15.053199768,248.30200195,Friday
2556983,00:05:52,14.998399734,248.30999756,Friday
2556984,00:05:53,14.973400116,248.33500671,Friday
2556985,00:05:55,14.157400131,248.40299988,Friday
2556986,00:05:56,14.125300407,248.44500732,Friday
2556987,00:05:58,14.136199951,248.50100708,Friday
2556988,00:05:59,14.152899742,248.51699829,Friday
2556989,00:06:01,14.370699883,248.57800293,Friday
2556990,00:06:02,14.383299828,248.60499573,Friday
2556991,00:06:03,14.372099876,248.62600708,Friday
2556992,00:06:04,15.113599777,248.6499939,Friday
2556993,00:06:05,13.960499763,248.67199707,Friday
2556994,00:06:06,13.943099976,248.69400024,Friday
2556995,00:06:08,13.972900391,248.7230072,Friday
2556996,00:06:09,14.005900383,248.72999573,Friday
2556997,00:06:13,14.958399773,248.69799805,Friday
2556998,00:06:14,13.798600197,248.67900085,Friday
2556999,00:06:16,14.476599693,248.66499329,Friday
2557000,00:06:17,14.456000328,248.66099548,Friday
2557001,00:06:19,14.444600105,248.63200378,Friday
2557002,00:06:20,14.421199799,248.62199402,Friday
2557003,00:06:22,14.402199745,248.60899353,Friday
2557004,00:06:23,14.409899712,248.5980072,Friday
2557005,00:06:25,14.355699539,248.56500244,Friday
2557006,00:06:26,14.384300232,248.55299377,Friday
2557007,00:06:28,14.376099586,248.54400635,Friday
2557008,00:06:29,14.371199608,248.54600525,Friday
2557009,00:06:30,14.346199989,248.54499817,Friday
2557010,00:06:31,14.359499931,248.53599548,Friday
2557011,00:06:32,14.357299805,246.95100403,Friday
2557012,00:06:33,14.328000069,247.02600098,Friday
2557013,00:06:34,14.344400406,247.08000183,Friday
2557014,00:06:36,14.374199867,248.39199829,Friday
2557015,00:06:37,14.366900444,248.37199402,Friday
2557016,00:06:39,13.591500282,248.32699585,Friday
2557017,00:06:40,14.322899818,248.29699707,Friday
2557018,00:06:41,14.318799973,248.26100159,Friday
2557019,00:06:42,14.291999817,248.24000549,Friday
2557020,00:06:43,14.307100296,248.23300171,Friday
2557021,00:06:44,13.592399597,248.22900391,Friday
2557022,00:06:45,14.66740036,248.21899414,Friday
2557023,00:06:47,14.776800156,248.21600342,Friday
2557024,00:06:48,14.067299843,248.22399902,Friday
2557025,00:06:50,15.346699715,248.25,Friday
2557026,00:06:51,14.504300117,248.29299927,Friday
2557027,00:06:53,14.522100449,248.36000061,Friday
2557028,00:06:54,14.521499634,248.39399719,Friday
2557029,00:06:56,14.575900078,248.47799683,Friday
2557030,00:06:57,14.548700333,248.51499939,Friday
2557031,00:06:59,14.501000404,248.58399963,Friday
2557032,00:07:00,13.799200058,248.60499573,Friday
2557033,00:07:02,14.533200264,248.66600037,Friday
2557034,00:07:03,14.548199654,248.70100403,Friday
2557035,00:07:04,15.279999733,248.73599243,Friday
2557036,00:07:05,13.74090004,248.76699829,Friday
2557037,00:07:06,14.618700027,248.79800415,Friday
2557038,00:07:07,13.82349968,248.82800293,Friday
2557039,00:07:08,13.862299919,248.84599304,Friday
2557040,00:07:10,13.895400047,248.87600708,Friday
2557041,00:07:11,13.917099953,248.88499451,Friday
2557042,00:07:13,13.774100304,248.89199829,Friday
2557043,00:07:14,14.811800003,248.88000488,Friday
2557044,00:07:16,14.825499535,248.83500671,Friday
2557045,00:07:17,14.797100067,248.80700684,Friday
2557046,00:07:19,13.906700134,248.74299622,Friday
2557047,00:07:20,13.896900177,248.71499634,Friday
2557048,00:07:22,13.908699989,248.69000244,Friday
2557049,00:07:23,13.925000191,248.67900085,Friday
2557050,00:07:25,13.955599785,248.66099548,Friday
2557051,00:07:26,13.937700272,248.65100098,Friday
2557052,00:07:28,13.936800003,248.63200378,Friday
2557053,00:07:29,14.644000053,248.6289978,Friday
