,timestamp,W,VLN,Day
4130473,00:00:00,14.631400108,246.61700439,Thursday
4130474,00:00:01,15.766400337,246.65800476,Thursday
4130475,00:00:03,15.289600372,247.88900757,Thursday
4130476,00:00:04,15.327599525,247.89199829,Thursday
4130477,00:00:05,15.288200378,247.88400269,Thursday
4130478,00:00:06,15.277400017,247.91799927,Thursday
4130479,00:00:07,14.489199638,247.91200256,Thursday
4130480,00:00:08,15.473400116,247.94099426,Thursday
4130481,00:00:09,14.298999786,247.92700195,Thursday
4130482,00:00:11,15.06099987,247.92700195,Thursday
4130483,00:00:12,15.075300217,247.94799805,Thursday
4130484,00:00:13,15.085000038,247.93499756,Thursday
4130485,00:00:14,15.077500343,247.94999695,Thursday
4130486,00:00:15,15.093400002,247.93499756,Thursday
4130487,00:00:16,15.069299698,247.94900513,Thursday
4130488,00:00:17,15.056900024,247.94099426,Thursday
4130489,00:00:21,14.957400322,247.96000671,Thursday
4130490,00:00:22,16.367399216,247.94799805,Thursday
4130491,00:00:24,15.957900047,247.95799255,Thursday
4130492,00:00:25,15.135199547,247.98399353,Thursday
4130493,00:00:29,15.110600471,248.01499939,Thursday
4130494,00:00:30,15.074700356,247.99899292,Thursday
4130495,00:00:32,15.031200409,247.98199463,Thursday
4130496,00:00:33,13.804900169,247.97900391,Thursday
4130497,00:00:35,14.786299706,247.93899536,Thursday
4130498,00:00:36,16.083900452,247.92100525,Thursday
4130499,00:00:37,13.873399734,247.897995,Thursday
4130500,00:00:38,13.875300407,247.8690033,Thursday
4130501,00:00:39,13.911899567,247.81599426,Thursday
4130502,00:00:40,13.921099663,247.80799866,Thursday
4130503,00:00:41,13.945199966,247.7539978,Thursday
4130504,00:00:43,15.516300201,247.70399475,Thursday
4130505,00:00:44,13.882499695,247.69099426,Thursday
4130506,00:00:48,15.172499657,247.52099609,Thursday
4130507,00:00:49,15.165599823,247.4980011,Thursday
4130508,00:00:51,16.001699448,247.44400024,Thursday
4130509,00:00:52,14.326899529,247.42900085,Thursday
4130510,00:00:54,15.538700104,247.3710022,Thursday
4130511,00:00:55,14.533100128,247.33700562,Thursday
4130512,00:00:57,15.436800003,247.32600403,Thursday
4130513,00:00:58,15.426799774,247.31900024,Thursday
4130514,00:01:00,14.497699738,247.32699585,Thursday
4130515,00:01:01,15.619099617,247.32299805,Thursday
4130516,00:01:02,14.656000137,247.34399414,Thursday
4130517,00:01:03,15.624400139,247.33900452,Thursday
4130518,00:01:04,15.597200394,247.3710022,Thursday
4130519,00:01:05,15.609100342,247.36799622,Thursday
4130520,00:01:06,14.847399712,247.41200256,Thursday
4130521,00:01:07,16.799800873,247.44000244,Thursday
4130522,00:01:08,14.769800186,247.44700623,Thursday
4130523,00:01:09,14.788200378,247.47399902,Thursday
