,timestamp,W,VLN,Day
1179552,00:00:01,16.295900345,241.84700012,Wednesday
1179553,00:00:02,16.317199707,241.84599304,Wednesday
1179554,00:00:04,16.354400635,241.84399414,Wednesday
1179555,00:00:05,16.340000153,241.84100342,Wednesday
1179556,00:00:07,16.344299316,241.84300232,Wednesday
1179557,00:00:08,16.346300125,241.8500061,Wednesday
1179558,00:00:12,16.239099503,241.86799622,Wednesday
1179559,00:00:13,16.267700195,241.8690033,Wednesday
1179560,00:00:14,17.4708004,241.8730011,Wednesday
1179561,00:00:16,17.39909935,241.91000366,Wednesday
1179562,00:00:17,17.39109993,241.92999268,Wednesday
1179563,00:00:19,17.390899658,241.96899414,Wednesday
1179564,00:00:20,17.366500854,241.9750061,Wednesday
1179565,00:00:22,17.328399658,241.98100281,Wednesday
1179566,00:00:23,17.296800613,241.98300171,Wednesday
1179567,00:00:24,17.285100937,241.98699951,Wednesday
1179568,00:00:28,16.932500839,242.04200745,Wednesday
1179569,00:00:29,16.121299744,242.05799866,Wednesday
1179570,00:00:30,16.161300659,242.02799988,Wednesday
1179571,00:00:32,16.172899246,242.02400208,Wednesday
1179572,00:00:33,16.201900482,242.02200317,Wednesday
1179573,00:00:34,16.231100082,242.02000427,Wednesday
1179574,00:00:35,16.240600586,242.02099609,Wednesday
1179575,00:00:36,16.282699585,242.02200317,Wednesday
1179576,00:00:37,16.30340004,242.01899719,Wednesday
1179577,00:00:38,16.303499222,242.01699829,Wednesday
1179578,00:00:39,16.303899765,242.01600647,Wednesday
1179579,00:00:41,16.371900558,242.03599548,Wednesday
1179580,00:00:42,17.113199234,242.04499817,Wednesday
1179581,00:00:44,16.911399841,242.05000305,Wednesday
1179582,00:00:45,16.944499969,242.05099487,Wednesday
1179583,00:00:47,16.901100159,242.04400635,Wednesday
1179584,00:00:48,16.938299179,242.04400635,Wednesday
1179585,00:00:49,16.923000336,242.04699707,Wednesday
1179586,00:00:51,15.951499939,242.06199646,Wednesday
1179587,00:00:52,15.958999634,242.04100037,Wednesday
1179588,00:00:54,16.811899185,242.01499939,Wednesday
1179589,00:00:55,15.771300316,242.00300598,Wednesday
1179590,00:00:57,15.656000137,241.97999573,Wednesday
1179591,00:00:58,15.675999641,241.97099304,Wednesday
1179592,00:00:59,15.719099998,241.95899963,Wednesday
1179593,00:01:00,16.536399841,241.95500183,Wednesday
1179594,00:01:01,16.570400238,241.94599915,Wednesday
1179595,00:01:02,16.609399796,241.94099426,Wednesday
1179596,00:01:03,16.630500793,241.93099976,Wednesday
1179597,00:01:05,17.053600311,241.94000244,Wednesday
1179598,00:01:06,17.025600433,241.90800476,Wednesday
1179599,00:01:10,17.007900238,241.82099915,Wednesday
1179600,00:01:11,17.049499512,241.79499817,Wednesday
1179601,00:01:13,17.069400787,241.75,Wednesday
1179602,00:01:14,17.07449913,241.73100281,Wednesday
1179603,00:01:15,17.088499069,241.69299316,Wednesday
1179604,00:01:17,17.072500229,241.65100098,Wednesday
1179605,00:01:18,17.04129982,241.63499451,Wednesday
1179606,00:01:20,16.976600647,241.61700439,Wednesday
1179607,00:01:21,16.945299149,241.60699463,Wednesday
1179608,00:01:23,16.90530014,241.58799744,Wednesday
1179609,00:01:24,16.902000427,241.57600403,Wednesday
1179610,00:01:26,16.835300446,241.55999756,Wednesday
1179611,00:01:27,16.807500839,241.56300354,Wednesday
1179612,00:01:29,16.78429985,241.57899475,Wednesday
