,timestamp,W,VLN,Day
3530761,00:00:00,14.167599678,246.31500244,Monday
3530762,00:00:01,15.077699661,246.352005,Monday
3530763,00:00:02,16.577999115,246.38600159,Monday
3530764,00:00:03,16.580900192,246.41299438,Monday
3530765,00:00:04,16.540500641,246.44500732,Monday
3530766,00:00:05,14.143300056,246.47900391,Monday
3530767,00:00:06,14.165499687,246.51100159,Monday
3530768,00:00:07,14.194499969,246.54600525,Monday
3530769,00:00:08,15.121600151,246.58200073,Monday
3530770,00:00:12,14.048999786,246.71099854,Monday
3530771,00:00:13,14.748999596,246.73899841,Monday
3530772,00:00:14,14.769900322,246.76699829,Monday
3530773,00:00:15,15.503800392,246.78799438,Monday
3530774,00:00:16,15.497900009,246.81399536,Monday
3530775,00:00:17,14.581399918,246.83900452,Monday
3530776,00:00:19,14.511400223,246.87800598,Monday
3530777,00:00:20,14.518899918,246.90499878,Monday
3530778,00:00:21,15.390999794,246.92799377,Monday
3530779,00:00:22,15.395899773,246.94299316,Monday
3530780,00:00:23,14.268199921,246.96099854,Monday
3530781,00:00:24,14.256500244,246.97399902,Monday
3530782,00:00:26,14.276900291,246.99899292,Monday
3530783,00:00:27,14.294599533,247.0059967,Monday
3530784,00:00:28,15.355500221,247.01600647,Monday
3530785,00:00:29,15.370800018,247.022995,Monday
3530786,00:00:30,15.363499641,247.02400208,Monday
3530787,00:00:31,14.04940033,247.022995,Monday
3530788,00:00:33,15.124400139,247.022995,Monday
3530789,00:00:34,15.157600403,247.01899719,Monday
3530790,00:00:35,15.151900291,247.01400757,Monday
3530791,00:00:36,15.145999908,247.01100159,Monday
3530792,00:00:37,15.114800453,247.0059967,Monday
3530793,00:00:38,14.427399635,247.00100708,Monday
3530794,00:00:39,14.415599823,246.99099731,Monday
3530795,00:00:40,14.451000214,246.98399353,Monday
3530796,00:00:41,14.475199699,246.96499634,Monday
3530797,00:00:42,15.730699539,246.94900513,Monday
3530798,00:00:44,14.993499756,246.93699646,Monday
3530799,00:00:45,13.972700119,246.92799377,Monday
3530800,00:00:47,14.798500061,246.91700745,Monday
3530801,00:00:48,14.822799683,246.93299866,Monday
3530802,00:00:49,15.549500465,246.97900391,Monday
3530803,00:00:50,14.423199654,247.02600098,Monday
3530804,00:00:51,14.42539978,247.05999756,Monday
3530805,00:00:52,14.460499763,247.08599854,Monday
3530806,00:00:53,15.297699928,247.1230011,Monday
3530807,00:00:54,15.256500244,247.15499878,Monday
3530808,00:00:55,15.221199989,247.17300415,Monday
3530809,00:00:56,15.180800438,247.18099976,Monday
3530810,00:00:58,14.961400032,247.21600342,Monday
3530811,00:00:59,15.662799835,247.2250061,Monday
3530812,00:01:01,14.780799866,247.2480011,Monday
3530813,00:01:02,14.034099579,247.25500488,Monday
3530814,00:01:03,15.141599655,247.25500488,Monday
3530815,00:01:04,15.155400276,247.26800537,Monday
3530816,00:01:05,15.135199547,247.27900696,Monday
3530817,00:01:07,14.279899597,247.27900696,Monday
3530818,00:01:08,15.259200096,247.29499817,Monday
3530819,00:01:10,15.307800293,247.32099915,Monday
3530820,00:01:11,14.497900009,247.31399536,Monday
3530821,00:01:12,14.492799759,247.32200623,Monday
3530822,00:01:13,15.503800392,247.33599854,Monday
3530823,00:01:14,15.501399994,247.34899902,Monday
3530824,00:01:15,14.351400375,247.33799744,Monday
3530825,00:01:21,14.237299919,247.352005,Monday
3530826,00:01:22,15.160400391,247.36999512,Monday
3530827,00:01:24,14.489199638,247.38200378,Monday
3530828,00:01:25,14.526599884,247.38299561,Monday
3530829,00:01:26,14.541500092,247.39199829,Monday
3530830,00:01:27,15.471099854,247.40400696,Monday
3530831,00:01:28,15.484499931,247.39900208,Monday
3530832,00:01:30,15.183300018,247.40499878,Monday
3530833,00:01:31,15.18710041,247.40899658,Monday
3530834,00:01:33,14.038499832,247.397995,Monday
3530835,00:01:34,14.027099609,247.40100098,Monday
3530836,00:01:38,14.964699745,247.43299866,Monday
3530837,00:01:39,14.922800064,247.45100403,Monday
3530838,00:01:41,15.295700073,247.45700073,Monday
3530839,00:01:42,15.314700127,247.46899414,Monday
3530840,00:01:43,15.282299995,247.4730072,Monday
3530841,00:01:44,13.913100243,247.46600342,Monday
3530842,00:01:45,13.951600075,247.46499634,Monday
3530843,00:01:46,15.748200417,247.46699524,Monday
3530844,00:01:47,14.963600159,247.46800232,Monday
3530845,00:01:48,14.238699913,247.45199585,Monday
3530846,00:01:49,14.241000175,247.43699646,Monday
3530847,00:01:50,14.25909996,247.43899536,Monday
3530848,00:01:54,14.586099625,247.40600586,Monday
3530849,00:01:55,15.793800354,247.40800476,Monday
3530850,00:01:57,13.755700111,247.38800049,Monday
3530851,00:01:58,13.792699814,247.38499451,Monday
3530852,00:01:59,14.896800041,247.3999939,Monday
3530853,00:02:00,14.930500031,247.41400146,Monday
3530854,00:02:01,14.949700356,247.41799927,Monday
3530855,00:02:02,13.986599922,247.42199707,Monday
3530856,00:02:03,13.984000206,247.42700195,Monday
3530857,00:02:04,15.668199539,247.43299866,Monday
3530858,00:02:05,15.627200127,247.43099976,Monday
3530859,00:02:07,14.033699989,247.41900635,Monday
3530860,00:02:08,15.162599564,247.44099426,Monday
3530861,00:02:10,14.145199776,247.45799255,Monday
3530862,00:02:11,15.398200035,247.44900513,Monday
3530863,00:02:12,15.381999969,247.43499756,Monday
3530864,00:02:13,15.340499878,247.43099976,Monday
3530865,00:02:14,14.568799973,247.44099426,Monday
3530866,00:02:15,14.593000412,247.45399475,Monday
3530867,00:02:17,14.074999809,247.43200684,Monday
3530868,00:02:18,15.146900177,247.42300415,Monday
3530869,00:02:19,15.136699677,247.43600464,Monday
3530870,00:02:20,15.141400337,247.44900513,Monday
3530871,00:02:21,14.10340023,247.45199585,Monday
3530872,00:02:22,14.844200134,247.44400024,Monday
3530873,00:02:24,14.948399544,247.45799255,Monday
3530874,00:02:25,14.926799774,247.47399902,Monday
3530875,00:02:26,14.951299667,247.49499512,Monday
3530876,00:02:27,15.662599564,247.49899292,Monday
3530877,00:02:28,13.705200195,247.48899841,Monday
3530878,00:02:30,15.936300278,247.49499512,Monday
3530879,00:02:31,14.325400352,247.51699829,Monday
3530880,00:02:35,14.153499603,247.52000427,Monday
3530881,00:02:36,15.883799553,247.52000427,Monday
3530882,00:02:38,15.023200035,247.55099487,Monday
3530883,00:02:39,15.004199982,247.55900574,Monday
3530884,00:02:40,15.042200089,247.56500244,Monday
3530885,00:02:41,14.105799675,247.55000305,Monday
3530886,00:02:42,14.102100372,247.5269928,Monday
3530887,00:02:44,14.577599525,247.5019989,Monday
3530888,00:02:45,14.595299721,247.50700378,Monday
3530889,00:02:49,15.913100243,246.22900391,Monday
3530890,00:02:50,13.594900131,246.2769928,Monday
3530891,00:02:51,13.624799728,246.32000732,Monday
3530892,00:02:52,14.811800003,246.35899353,Monday
3530893,00:02:53,14.788900375,246.42399597,Monday
3530894,00:02:54,14.8125,247.08999634,Monday
3530895,00:02:56,14.795599937,247.75,Monday
3530896,00:02:57,14.779100418,247.7480011,Monday
3530897,00:03:01,14.774999619,247.66200256,Monday
3530898,00:03:02,14.771300316,247.6519928,Monday
3530899,00:03:03,14.807999611,247.6519928,Monday
3530900,00:03:04,14.808799744,247.66400146,Monday
3530901,00:03:05,14.841899872,247.68299866,Monday
3530902,00:03:06,14.880599976,247.70500183,Monday
3530903,00:03:10,14.152000427,247.66900635,Monday
3530904,00:03:11,14.184700012,247.647995,Monday
3530905,00:03:13,14.687999725,247.62800598,Monday
3530906,00:03:14,14.688899994,247.63800049,Monday
3530907,00:03:15,14.729599953,247.64599609,Monday
3530908,00:03:16,14.71380043,247.6519928,Monday
3530909,00:03:17,14.72630024,247.64599609,Monday
3530910,00:03:18,14.718999863,247.625,Monday
3530911,00:03:19,14.68350029,247.5980072,Monday
3530912,00:03:20,14.677499771,247.56199646,Monday
3530913,00:03:21,14.692399979,247.52200317,Monday
3530914,00:03:22,14.715900421,247.49299622,Monday
3530915,00:03:26,14.752300262,247.48599243,Monday
3530916,00:03:27,14.765299797,247.47799683,Monday
3530917,00:03:29,15.513799667,247.42599487,Monday
3530918,00:03:30,13.78219986,247.38900757,Monday
3530919,00:03:31,15.132100105,247.36099243,Monday
3530920,00:03:32,15.169599533,247.33700562,Monday
3530921,00:03:33,15.157099724,247.32099915,Monday
3530922,00:03:34,15.127799988,247.31500244,Monday
3530923,00:03:37,15.341899872,247.352005,Monday
3530924,00:03:38,14.600199699,247.37199402,Monday
3530925,00:03:39,15.706800461,247.39199829,Monday
3530926,00:03:40,15.664899826,247.44299316,Monday
3530927,00:03:42,14.863900185,247.53799438,Monday
3530928,00:03:43,14.834699631,247.58700562,Monday
3530929,00:03:44,15.607899666,247.63800049,Monday
3530930,00:03:45,15.593099594,247.68299866,Monday
3530931,00:03:46,15.551600456,247.72599792,Monday
3530932,00:03:48,13.708000183,247.79699707,Monday
3530933,00:03:49,15.355899811,247.82899475,Monday
3530934,00:03:51,14.568900108,247.87199402,Monday
3530935,00:03:52,14.607299805,247.88699341,Monday
3530936,00:03:53,15.766300201,247.89900208,Monday
3530937,00:03:54,14.838100433,247.91299438,Monday
3530938,00:03:55,13.855600357,247.92199707,Monday
3530939,00:03:56,15.307600021,247.92700195,Monday
3530940,00:03:57,15.28069973,247.93499756,Monday
3530941,00:03:58,15.246500015,247.94900513,Monday
3530942,00:03:59,15.235500336,247.96200562,Monday
3530943,00:04:00,15.208299637,247.977005,Monday
3530944,00:04:03,15.793800354,248.02799988,Monday
3530945,00:04:04,15.749500275,248.04899597,Monday
3530946,00:04:05,14.885299683,248.07099915,Monday
3530947,00:04:06,14.923399925,248.09300232,Monday
3530948,00:04:07,14.929300308,248.10499573,Monday
3530949,00:04:08,14.906200409,248.12600708,Monday
3530950,00:04:09,14.878399849,248.14300537,Monday
3530951,00:04:10,14.840800285,248.16099548,Monday
3530952,00:04:11,16.015800476,248.17999268,Monday
3530953,00:04:12,15.233200073,248.18299866,Monday
3530954,00:04:13,15.213100433,248.20199585,Monday
3530955,00:04:14,15.203399658,248.22399902,Monday
3530956,00:04:16,15.79090023,248.28100586,Monday
3530957,00:04:17,15.768300056,248.29200745,Monday
3530958,00:04:18,14.541600227,248.29299927,Monday
3530959,00:04:19,15.362400055,248.30200195,Monday
3530960,00:04:20,14.631999969,248.29400635,Monday
3530961,00:04:21,15.948300362,248.27900696,Monday
3530962,00:04:22,15.165499687,248.25500488,Monday
3530963,00:04:23,15.13409996,248.23800659,Monday
3530964,00:04:24,15.097399712,248.21899414,Monday
3530965,00:04:25,14.410200119,248.19599915,Monday
3530966,00:04:27,15.227700233,248.17199707,Monday
3530967,00:04:28,14.31760025,248.16799927,Monday
3530968,00:04:29,15.764300346,248.1519928,Monday
3530969,00:04:30,14.740300179,248.13600159,Monday
3530970,00:04:31,14.738400459,248.125,Monday
3530971,00:04:32,14.718299866,248.11700439,Monday
3530972,00:04:33,14.74339962,246.15100098,Monday
3530973,00:04:34,14.776399612,246.20100403,Monday
3530974,00:04:35,14.758000374,246.24699402,Monday
3530975,00:04:36,16.305400848,246.29100037,Monday
3530976,00:04:37,15.098400116,246.32600403,Monday
3530977,00:04:38,14.392100334,246.36999512,Monday
3530978,00:04:39,14.402500153,246.42599487,Monday
3530979,00:04:40,14.39770031,246.47999573,Monday
3530980,00:04:44,15.115699768,246.68200684,Monday
3530981,00:04:45,15.088700294,246.72599792,Monday
