,timestamp,W,VLN,Day
386547,00:00:00,15.565699577,237.86300659,Wednesday
386548,00:00:01,15.594599724,237.83000183,Wednesday
386549,00:00:02,16.643199921,237.79400635,Wednesday
386550,00:00:03,16.670999527,237.75500488,Wednesday
386551,00:00:04,16.712999344,237.727005,Wednesday
386552,00:00:05,15.330699921,237.69500732,Wednesday
386553,00:00:06,15.347900391,237.67100525,Wednesday
386554,00:00:07,15.37100029,237.647995,Wednesday
386555,00:00:08,15.367799759,237.62399292,Wednesday
386556,00:00:09,16.575300217,237.6000061,Wednesday
386557,00:00:10,16.536800385,237.58200073,Wednesday
386558,00:00:11,16.510299683,237.56300354,Wednesday
386559,00:00:12,16.465000153,237.54499817,Wednesday
386560,00:00:13,16.42040062,237.522995,Wednesday
386561,00:00:14,16.412799835,237.49899292,Wednesday
386562,00:00:15,16.40940094,237.48300171,Wednesday
386563,00:00:16,15.445799828,237.46600342,Wednesday
386564,00:00:17,15.464799881,237.44400024,Wednesday
386565,00:00:18,15.491000175,237.42999268,Wednesday
386566,00:00:19,16.247499466,237.41900635,Wednesday
386567,00:00:20,16.260900497,237.41000366,Wednesday
386568,00:00:21,16.289899826,237.41400146,Wednesday
386569,00:00:22,16.301900864,237.41400146,Wednesday
386570,00:00:24,16.257499695,237.43200684,Wednesday
386571,00:00:25,16.252199173,237.44299316,Wednesday
386572,00:00:27,16.181499481,237.46000671,Wednesday
386573,00:00:28,15.311200142,237.46600342,Wednesday
386574,00:00:29,15.343000412,237.46600342,Wednesday
386575,00:00:30,16.707099915,237.477005,Wednesday
386576,00:00:31,16.683300018,237.47599792,Wednesday
386577,00:00:32,16.677000046,237.47900391,Wednesday
386578,00:00:33,15.690500259,237.49099731,Wednesday
386579,00:00:34,15.66779995,237.49099731,Wednesday
386580,00:00:35,15.694600105,237.4940033,Wednesday
386581,00:00:36,15.684599876,237.49899292,Wednesday
386582,00:00:37,15.684599876,237.49899292,Wednesday
386583,00:00:38,15.698900223,237.50500488,Wednesday
386584,00:00:40,15.776200294,237.50500488,Wednesday
386585,00:00:41,15.779600143,237.51199341,Wednesday
386586,00:00:42,15.771400452,237.52999878,Wednesday
386587,00:00:43,15.771400452,237.52999878,Wednesday
386588,00:00:44,15.781399727,237.53399658,Wednesday
386589,00:00:46,15.796500206,237.53700256,Wednesday
386590,00:00:47,15.826999664,237.54499817,Wednesday
386591,00:00:48,15.821800232,237.54800415,Wednesday
386592,00:00:49,15.837100029,237.55599976,Wednesday
386593,00:00:50,15.869299889,237.55499268,Wednesday
386594,00:00:51,15.875100136,237.55700684,Wednesday
386595,00:00:52,15.896800041,237.55200195,Wednesday
386596,00:00:53,15.920499802,237.54800415,Wednesday
386597,00:00:54,15.905799866,237.53999329,Wednesday
386598,00:00:55,15.887499809,237.53700256,Wednesday
386599,00:00:56,15.881099701,237.52799988,Wednesday
386600,00:00:57,15.906100273,237.52600098,Wednesday
386601,00:00:58,15.922400475,237.52799988,Wednesday
386602,00:00:59,15.927000046,237.51899719,Wednesday
386603,00:01:00,15.927200317,237.48899841,Wednesday
386604,00:01:01,15.919799805,237.46499634,Wednesday
386605,00:01:02,15.90680027,237.43099976,Wednesday
386606,00:01:03,15.90130043,237.41000366,Wednesday
386607,00:01:04,15.903400421,237.3809967,Wednesday
386608,00:01:05,15.92650032,237.3500061,Wednesday
386609,00:01:06,15.948300362,237.31599426,Wednesday
386610,00:01:07,15.967100143,237.28100586,Wednesday
386611,00:01:08,15.969400406,237.23899841,Wednesday
386612,00:01:09,15.995800018,237.20199585,Wednesday
386613,00:01:10,16.00620079,237.17199707,Wednesday
386614,00:01:11,15.974599838,237.14300537,Wednesday
386615,00:01:12,15.945799828,237.0980072,Wednesday
386616,00:01:13,15.945799828,237.0980072,Wednesday
386617,00:01:14,15.962400436,237.08099365,Wednesday
386618,00:01:16,15.982899666,237.05299377,Wednesday
386619,00:01:17,15.979999542,237.03599548,Wednesday
386620,00:01:18,16.734100342,237.01800537,Wednesday
386621,00:01:19,16.709299088,237.0019989,Wednesday
386622,00:01:20,16.688699722,236.98500061,Wednesday
386623,00:01:21,16.646699905,236.92999268,Wednesday
386624,00:01:22,15.583100319,236.91200256,Wednesday
386625,00:01:23,15.614199638,236.89300537,Wednesday
386626,00:01:24,15.651800156,236.87399292,Wednesday
386627,00:01:25,16.432699203,236.81300354,Wednesday
386628,00:01:26,16.397600174,236.75700378,Wednesday
386629,00:01:27,16.371299744,236.70500183,Wednesday
386630,00:01:28,16.372900009,236.66400146,Wednesday
386631,00:01:29,15.317099571,236.61500549,Wednesday
386632,00:01:30,16.424600601,236.57699585,Wednesday
386633,00:01:31,16.384000778,236.53599548,Wednesday
386634,00:01:32,16.380199432,236.46600342,Wednesday
386635,00:01:33,16.380199432,236.46600342,Wednesday
386636,00:01:34,16.388399124,236.42999268,Wednesday
386637,00:01:36,16.316799164,236.37800598,Wednesday
386638,00:01:37,16.281099319,236.34899902,Wednesday
386639,00:01:38,16.253700256,236.32800293,Wednesday
386640,00:01:39,16.254400253,236.30799866,Wednesday
386641,00:01:40,16.214700699,236.29200745,Wednesday
386642,00:01:41,16.185600281,236.272995,Wednesday
386643,00:01:42,16.14509964,236.26100159,Wednesday
386644,00:01:43,16.124900818,236.25,Wednesday
386645,00:01:44,16.084400177,236.24000549,Wednesday
386646,00:01:45,16.059999466,236.22799683,Wednesday
386647,00:01:46,16.039699554,236.21099854,Wednesday
386648,00:01:47,16.041500092,236.19900513,Wednesday
386649,00:01:48,16.007799149,236.19099426,Wednesday
386650,00:01:49,16.005300522,236.19500732,Wednesday
386651,00:01:50,16.023599625,236.19299316,Wednesday
386652,00:01:51,16.015100479,236.18400574,Wednesday
386653,00:01:52,16.012699127,236.17700195,Wednesday
386654,00:01:53,16.010700226,236.17100525,Wednesday
386655,00:01:54,15.992300034,236.16700745,Wednesday
386656,00:01:55,15.977700233,236.15899658,Wednesday
386657,00:01:56,15.970399857,236.15400696,Wednesday
386658,00:01:57,15.973799706,236.14399719,Wednesday
386659,00:01:58,15.967200279,236.13600159,Wednesday
386660,00:01:59,15.968999863,236.18600464,Wednesday
386661,00:02:00,15.959600449,236.23399353,Wednesday
386662,00:02:01,15.94410038,236.2769928,Wednesday
386663,00:02:02,15.931799889,236.30999756,Wednesday
386664,00:02:03,15.951000214,236.3480072,Wednesday
386665,00:02:04,15.96269989,236.3809967,Wednesday
386666,00:02:05,15.931200027,236.41400146,Wednesday
386667,00:02:06,15.927200317,236.43899536,Wednesday
386668,00:02:07,15.955800056,236.46800232,Wednesday
386669,00:02:08,15.96819973,236.5019989,Wednesday
386670,00:02:09,15.948699951,236.51800537,Wednesday
386671,00:02:10,15.963899612,236.53300476,Wednesday
386672,00:02:11,15.933899879,236.55400085,Wednesday
386673,00:02:12,15.941300392,236.58000183,Wednesday
386674,00:02:13,15.936400414,236.59500122,Wednesday
386675,00:02:14,15.96570015,236.61099243,Wednesday
386676,00:02:15,15.98939991,236.6309967,Wednesday
386677,00:02:16,16.028400421,236.64599609,Wednesday
386678,00:02:17,16.023599625,236.65499878,Wednesday
386679,00:02:18,16.00110054,236.66900635,Wednesday
386680,00:02:19,16.010299683,236.66299438,Wednesday
386681,00:02:20,15.996700287,236.64599609,Wednesday
386682,00:02:21,15.988699913,236.64500427,Wednesday
386683,00:02:22,15.997200012,236.65499878,Wednesday
386684,00:02:23,15.974499702,236.6499939,Wednesday
386685,00:02:24,15.962800026,236.63900757,Wednesday
386686,00:02:26,15.955400467,236.6230011,Wednesday
386687,00:02:27,15.950799942,236.61599731,Wednesday
386688,00:02:28,15.933899879,236.60299683,Wednesday
386689,00:02:29,15.942799568,236.5980072,Wednesday
386690,00:02:30,15.961099625,236.59599304,Wednesday
386691,00:02:31,15.929599762,236.58999634,Wednesday
386692,00:02:32,15.911000252,236.59100342,Wednesday
386693,00:02:33,15.918999672,236.59599304,Wednesday
386694,00:02:34,15.909700394,236.59500122,Wednesday
386695,00:02:36,15.935600281,236.58700562,Wednesday
386696,00:02:37,15.941399574,236.58700562,Wednesday
386697,00:02:38,15.956700325,236.58999634,Wednesday
386698,00:02:39,15.956700325,236.58999634,Wednesday
386699,00:02:40,15.96380043,236.59899902,Wednesday
386700,00:02:41,15.97840023,236.62199402,Wednesday
386701,00:02:42,15.97840023,236.62199402,Wednesday
386702,00:02:43,15.994199753,236.64399719,Wednesday
386703,00:02:45,16.007299423,236.68099976,Wednesday
386704,00:02:46,16.001600266,236.70500183,Wednesday
386705,00:02:47,16.001499176,236.72900391,Wednesday
386706,00:02:48,15.96119976,236.74899292,Wednesday
386707,00:02:49,15.947699547,236.77099609,Wednesday
386708,00:02:50,15.907299995,236.78799438,Wednesday
386709,00:02:51,15.898200035,236.80200195,Wednesday
386710,00:02:52,15.902500153,236.81399536,Wednesday
386711,00:02:53,15.881699562,236.82899475,Wednesday
386712,00:02:54,15.856800079,236.83999634,Wednesday
386713,00:02:55,15.844599724,236.852005,Wednesday
386714,00:02:56,15.834899902,236.86099243,Wednesday
386715,00:02:58,15.794099808,236.86500549,Wednesday
386716,00:02:59,15.790800095,236.86799622,Wednesday
386717,00:03:00,15.807800293,236.87600708,Wednesday
386718,00:03:01,15.778900146,236.87199402,Wednesday
386719,00:03:02,15.784500122,236.86599731,Wednesday
386720,00:03:03,15.795800209,236.8710022,Wednesday
386721,00:03:04,15.760000229,236.87600708,Wednesday
386722,00:03:05,15.772600174,236.90100098,Wednesday
386723,00:03:06,15.794599533,236.96899414,Wednesday
386724,00:03:07,15.75150013,237.0269928,Wednesday
386725,00:03:08,15.741999626,237.07699585,Wednesday
386726,00:03:09,15.765600204,237.1190033,Wednesday
386727,00:03:10,15.783699989,237.16499329,Wednesday
386728,00:03:11,15.788700104,237.24299622,Wednesday
386729,00:03:12,15.788700104,237.24299622,Wednesday
386730,00:03:13,15.771800041,237.28100586,Wednesday
386731,00:03:14,15.810400009,237.35499573,Wednesday
386732,00:03:15,15.810400009,237.35499573,Wednesday
386733,00:03:16,15.823300362,237.39599609,Wednesday
386734,00:03:18,15.795399666,237.49299622,Wednesday
386735,00:03:19,15.754599571,237.51499939,Wednesday
386736,00:03:20,15.759900093,237.57499695,Wednesday
386737,00:03:21,15.759900093,237.57499695,Wednesday
386738,00:03:22,15.760700226,237.61000061,Wednesday
386739,00:03:23,15.739899635,237.63800049,Wednesday
386740,00:03:24,15.780799866,237.66099548,Wednesday
386741,00:03:25,15.76570034,237.69500732,Wednesday
386742,00:03:26,15.764699936,237.71899414,Wednesday
386743,00:03:27,15.774399757,237.73800659,Wednesday
386744,00:03:28,15.815299988,237.7559967,Wednesday
386745,00:03:29,16.698699951,237.78399658,Wednesday
386746,00:03:30,15.634799957,237.80700684,Wednesday
386747,00:03:31,15.619999886,237.82200623,Wednesday
386748,00:03:32,15.638699532,237.83700562,Wednesday
386749,00:03:34,16.049800873,237.92599487,Wednesday
386750,00:03:35,16.018100739,237.96600342,Wednesday
386751,00:03:36,16.78030014,238.00799561,Wednesday
386752,00:03:37,16.768400192,238.04899597,Wednesday
386753,00:03:38,16.009700775,238.08799744,Wednesday
386754,00:03:39,15.974599838,238.12199402,Wednesday
386755,00:03:40,16.019500732,238.15400696,Wednesday
386756,00:03:41,16.021499634,238.19000244,Wednesday
386757,00:03:42,16.951000214,238.21899414,Wednesday
386758,00:03:43,16.639499664,238.26300049,Wednesday
386759,00:03:44,16.639499664,238.26300049,Wednesday
386760,00:03:45,15.489700317,238.29499817,Wednesday
386761,00:03:46,15.50909996,238.32000732,Wednesday
386762,00:03:47,16.302900314,238.33900452,Wednesday
386763,00:03:48,16.319000244,238.35800171,Wednesday
386764,00:03:49,15.363100052,238.4019928,Wednesday
386765,00:03:50,15.363100052,238.4019928,Wednesday
386766,00:03:51,15.380900383,238.41600037,Wednesday
386767,00:03:52,16.857599258,238.45100403,Wednesday
386768,00:03:53,16.857599258,238.45100403,Wednesday
386769,00:03:54,15.565500259,238.46099854,Wednesday
386770,00:03:56,16.329399109,238.49000549,Wednesday
386771,00:03:57,15.518699646,238.50900269,Wednesday
386772,00:03:58,16.326599121,238.5249939,Wednesday
386773,00:03:59,15.040800095,238.53399658,Wednesday
386774,00:04:00,15.072699547,238.55299377,Wednesday
386775,00:04:02,15.876099586,238.58999634,Wednesday
386776,00:04:03,15.876399994,238.60400391,Wednesday
386777,00:04:04,15.871600151,238.625,Wednesday
386778,00:04:05,15.88560009,238.63900757,Wednesday
