,timestamp,W,VLN,Day
686354,00:00:00,16.023300171,238.71899414,Monday
686355,00:00:04,14.700499535,238.72599792,Monday
686356,00:00:05,14.724100113,238.72599792,Monday
686357,00:00:06,15.506099701,238.7519989,Monday
686358,00:00:08,15.274900436,238.82499695,Monday
686359,00:00:09,15.288499832,238.86399841,Monday
686360,00:00:10,15.293100357,238.88600159,Monday
686361,00:00:12,15.240300179,238.88900757,Monday
686362,00:00:13,15.259400368,238.89599609,Monday
686363,00:00:14,15.251999855,238.90499878,Monday
686364,00:00:16,16.387199402,238.96499634,Monday
686365,00:00:17,14.893699646,238.9980011,Monday
686366,00:00:18,14.870699883,239.00799561,Monday
686367,00:00:20,16.678499222,238.98699951,Monday
686368,00:00:21,16.641599655,238.97000122,Monday
686369,00:00:22,14.032799721,238.97099304,Monday
686370,00:00:23,15.581600189,238.96499634,Monday
686371,00:00:25,14.549500465,238.94900513,Monday
686372,00:00:26,14.587100029,238.92100525,Monday
686373,00:00:27,15.971599579,238.89300537,Monday
686374,00:00:29,14.081899643,238.85099792,Monday
686375,00:00:30,14.736300468,238.84700012,Monday
686376,00:00:31,15.671299934,238.84300232,Monday
686377,00:00:33,14.658200264,238.82000732,Monday
686378,00:00:34,14.677700043,238.80299377,Monday
686379,00:00:35,15.49960041,238.78199768,Monday
686380,00:00:36,15.468899727,238.78300476,Monday
686381,00:00:38,15.462599754,238.80799866,Monday
686382,00:00:39,15.423399925,238.82099915,Monday
686383,00:00:40,14.607700348,238.82800293,Monday
686384,00:00:42,16.176200867,238.81500244,Monday
686385,00:00:43,14.078499794,238.79899597,Monday
686386,00:00:44,16.120599747,238.78599548,Monday
686387,00:00:46,16.046100616,238.80999756,Monday
686388,00:00:47,15.163299561,238.84399414,Monday
686389,00:00:48,15.173500061,238.875,Monday
686390,00:00:49,15.208299637,238.87399292,Monday
686391,00:00:51,15.563099861,238.86000061,Monday
686392,00:00:52,15.55850029,238.86999512,Monday
686393,00:00:53,14.796600342,238.80599976,Monday
686394,00:00:55,14.812999725,238.72999573,Monday
686395,00:00:56,16.552900314,237.41000366,Monday
686396,00:00:57,13.851900101,237.4019928,Monday
686397,00:00:58,14.826000214,237.38800049,Monday
686398,00:01:00,15.787500381,237.40100098,Monday
686399,00:01:01,14.913100243,237.41700745,Monday
686400,00:01:02,14.88809967,237.3710022,Monday
686401,00:01:03,16.278299332,237.33999634,Monday
686402,00:01:04,14.922699928,237.30700684,Monday
686403,00:01:05,14.905200005,237.26800537,Monday
686404,00:01:06,14.914899826,237.25,Monday
686405,00:01:07,14.942700386,237.24099731,Monday
686406,00:01:08,14.925800323,237.22000122,Monday
686407,00:01:09,14.896800041,237.19799805,Monday
686408,00:01:10,15.857000351,237.15400696,Monday
686409,00:01:12,14.314599991,237.04600525,Monday
686410,00:01:13,15.386500359,237.0019989,Monday
686411,00:01:14,15.371800423,236.96600342,Monday
686412,00:01:16,15.643199921,236.94700623,Monday
686413,00:01:17,16.547300339,236.94599915,Monday
686414,00:01:18,14.192199707,236.94599915,Monday
686415,00:01:19,15.622200012,236.93699646,Monday
686416,00:01:21,14.873600006,236.91400146,Monday
686417,00:01:22,14.859900475,236.89900208,Monday
686418,00:01:23,16.647600174,236.88699341,Monday
686419,00:01:25,14.486000061,236.88499451,Monday
686420,00:01:26,15.843799591,236.89700317,Monday
686421,00:01:27,15.799599648,236.91099548,Monday
686422,00:01:29,15.820899963,236.94500732,Monday
686423,00:01:30,14.871199608,236.94799805,Monday
686424,00:01:31,14.895999908,236.94099426,Monday
686425,00:01:32,16.277399063,236.92799377,Monday
686426,00:01:34,14.018300056,236.8789978,Monday
686427,00:01:35,15.58880043,236.86599731,Monday
686428,00:01:36,14.786899567,236.85499573,Monday
686429,00:01:38,15.536899567,236.83799744,Monday
686430,00:01:39,13.900500298,236.84100342,Monday
686431,00:01:40,15.319199562,236.85400391,Monday
686432,00:01:42,15.330400467,236.83799744,Monday
686433,00:01:43,16.151800156,236.8480072,Monday
686434,00:01:44,14.61590004,236.87399292,Monday
686435,00:01:45,14.650099754,236.91099548,Monday
686436,00:01:47,14.638500214,237.00300598,Monday
686437,00:01:48,15.845199585,237.05099487,Monday
686438,00:01:49,15.836000443,237.10699463,Monday
686439,00:01:51,16.265100479,237.21299744,Monday
686440,00:01:52,14.64869976,237.26199341,Monday
686441,00:01:53,14.674099922,237.30099487,Monday
686442,00:01:54,15.64109993,237.34100342,Monday
686443,00:01:56,16.904100418,237.42700195,Monday
